PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId,CustomTags,CustomLabel,TagSet
276,2026-06-23,14:25:09.60,"Martino, Mason",1000454450,Left,,,,,,Sinker,Live,,80.70659,2.655539836,2.366754729,,,,3.41383,-3.1505,5.18413,-39.72914,4.74006,-11.89508,2.60505,-1.91409,72.83315,-4.754695756,0.144914111,0.4799556149,7.00681,1.67582,2.93963,50,3.63118,-4.44848,-117.04091,4.13401,9.61272,24.35151,-29.87497,903ebc1a-f057-4489-bfaf-7a81340a5d6f,09a40e25-d9f5-4ff6-8f16-977d86eae17e,78.53318,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,a72f01fe-7e34-4f0e-94db-4197243dbc01,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
277,2026-06-23,14:25:41.51,"Martino, Mason",1000454450,Left,,,,,,Sinker,Live,,78.86711,2.079635739,4.309156418,2244.469354,87.03582728,9:00,3.63039,-3.28832,5.53141,-46.30817,-0.55005,-9.4103,1.72144,-0.03741,71.93705,-6.552257336,2.552971593,0.4868615402,6.25206,-0.89132,2.92022,50,3.78079,-8.32864,-114.33062,2.75451,8.25017,21.67825,-33.35023,569af248-28d6-4c6d-90b8-54f95f7fce21,09a40e25-d9f5-4ff6-8f16-977d86eae17e,77.41922,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,6f7054e1-0d17-414f-b605-45ed6bf840b9,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
278,2026-06-23,14:25:59.33,"Martino, Mason",1000454450,Left,,,,,,Sinker,Live,,79.2315,3.554747178,3.162284471,2277.642404,91.36713838,9:00,3.51847,-3.18664,5.32901,-44.79658,0.21566,-12.38232,3.12975,-1.24873,73.0951,-4.71649585,0.8732913098,0.48287722,7.27989,-0.73869,2.9099,50,3.80798,-5.95555,-114.97309,5.71867,9.8776,18.58712,-33.17633,614b2c00-2d84-4bdc-b0b9-055e00a9a7c8,09a40e25-d9f5-4ff6-8f16-977d86eae17e,78.05802,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-55.0902231,1303.462439,0.572285815,,816f0533-7396-465f-a41a-8606a5796bdd,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
279,2026-06-23,14:26:23.69,"Martino, Mason",1000454450,Left,,,,,,Sweeper,Live,,76.43496,0.1406252882,5.84669131,,,,3.30412,-3.2271,5.24502,,,,,,,,,,-0.00082,0.61589,2.68632,50,3.2819,-11.41976,-110.36513,-1.21341,-0.00099,24.40728,-31.43419,40d0a655-aba5-4deb-bea9-badd8cd4e192,09a40e25-d9f5-4ff6-8f16-977d86eae17e,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,65319a69-1f7e-4053-87fc-769c5b2cc1ce,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
280,2026-06-23,14:26:52.07,"Martino, Mason",1000454450,Left,,,,,,Sweeper,Live,,76.45556,2.761264921,0.3602806985,2207.519348,265.3995308,2:45,3.21582,-3.12137,4.98388,-49.16726,0.82026,10.65959,1.72778,-1.89289,69.0899,-6.374485136,2.346996889,0.5088645424,-5.47158,-0.44846,3.07829,50,3.44306,-1.03683,-110.89547,3.78271,-6.72031,22.36647,-32.72486,02665ec4-5577-4a66-a401-b1e93bae8f65,09a40e25-d9f5-4ff6-8f16-977d86eae17e,74.07166,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,aa40067e-4727-41c9-bcbe-5dee590de5d2,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
281,2026-06-23,14:27:24.55,"Martino, Mason",1000454450,Left,,,,,,Sweeper,Live,,75.30519,2.897069531,4.909673864,2040.719378,229.8715175,1:45,3.51244,-2.90306,5.5617,-42.08206,7.83035,9.31329,2.72405,2.47046,69.31208,-4.89992931,6.630423624,0.508482098,-3.66138,3.40182,2.47287,50,3.73562,-9.64049,-109.07748,4.3172,-4.43354,18.27587,-28.05481,839ca27c-e62f-45a1-a912-7b94f0935fd2,09a40e25-d9f5-4ff6-8f16-977d86eae17e,74.12737,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,50273ba5-11fd-4003-a12a-26c29c8ccdcf,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
282,2026-06-23,14:28:17.28,"Martino, Mason",1000454450,Left,,,,,,,Live,,77.75474,5.345987264,2.529395805,2298.951597,107.682615,9:30,3.60005,-3.15988,5.25367,-44.57056,3.19637,-10.24901,4.92784,-1.6361,70.31776,-2.938249661,0.6206383659,0.4974334946,6.134,0.14617,2.93563,50,4.05897,-4.64727,-112.45856,9.13964,7.83071,20.99276,-31.98744,be9863e8-78d5-4530-bf65-87880288d283,09a40e25-d9f5-4ff6-8f16-977d86eae17e,75.77383,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,f277b3d6-8c47-4555-b296-8824e6b20468,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
283,2026-06-23,14:29:23.33,"Martino, Mason",1000454450,Left,,,,,,,Live,,80.73042,4.017476627,1.050710237,2361.992453,121.4861239,10:00,3.32278,-2.80964,5.20777,-39.82722,4.74964,-7.81413,3.78825,-2.47274,72.49443,-3.428315422,-0.4122828312,0.4805362489,4.46144,1.22911,2.71832,50,3.66532,-1.89144,-116.97306,6.92275,6.0965,24.89231,-30.49448,361a419b-e387-40aa-aa47-0eb58c9dec91,09a40e25-d9f5-4ff6-8f16-977d86eae17e,78.43828,Pitching,23360159,,,,,,,,,,,,,,,,,,,132.2965546,-61.91867421,1111.847357,0.4707243478,10:30,afdd1b32-50b5-4826-a8b0-14db37b95858,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
284,2026-06-23,14:29:54.89,"Martino, Mason",1000454450,Left,,,,,,Sinker,Live,,81.01525,2.202671928,4.499959036,2419.901155,70.86232535,8:15,3.39616,-2.78861,5.11751,-46.67802,-3.20709,-9.07974,1.58837,0.70181,74.92043,-6.367182518,2.831749621,0.4745378135,5.83772,-2.21123,2.3721,50,3.5678,-8.93868,-117.47438,2.95583,8.26196,19.59041,-35.30354,daec7095-2a96-46ad-b754-db0020d38790,09a40e25-d9f5-4ff6-8f16-977d86eae17e,79.42979,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-51.579318,1503.800696,0.6214306289,,d862a3b4-59ff-4707-8043-41e45db71cc2,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
285,2026-06-23,14:30:12.67,"Martino, Mason",1000454450,Left,,,,,,Cutter,Live,,77.56554,4.54383907,3.016188133,,,,3.50193,-2.91188,5.0358,-46.27982,2.80145,3.4388,3.94638,0.22244,69.26499,-4.092244806,3.658017574,0.5042307291,-0.79193,-0.06196,2.62138,50,3.90101,-6.01503,-112.082,7.44869,-0.98719,24.04636,-32.25128,51d720c1-bb3d-42b9-9689-db7200d525a8,09a40e25-d9f5-4ff6-8f16-977d86eae17e,74.75236,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,2049022e-09cf-4c7a-b0db-5f39babaa120,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
286,2026-06-23,14:31:11.43,"Martino, Mason",1000454450,Left,,,,,,Sweeper,Live,,74.93391,2.793199614,1.977462094,2172.179725,236.7855065,2:00,3.52732,-2.96284,4.94386,-41.62084,10.4768,16.01707,2.70185,0.24114,67.81085,-4.92224737,4.94833792,0.5194938943,-7.75952,4.60558,2.75824,50,3.76522,-4.25401,-108.63076,3.99528,-9.16145,21.14998,-26.73637,10719e0c-d49f-4bd4-8be4-aa0942973cd1,09a40e25-d9f5-4ff6-8f16-977d86eae17e,72.55608,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,2021ef0f-d204-4e35-b5d9-33a1885d89c8,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
287,2026-06-23,14:31:53.76,"Martino, Mason",1000454450,Left,,,,,,,Live,,81.57231,2.580608475,6.330387637,2410.462418,103.5851973,9:30,3.54625,-2.85989,5.37468,-39.9161,3.40592,-14.61886,2.65538,1.88005,74.01705,-4.833872033,3.621757903,0.4737243975,9.55456,1.06467,2.30163,50,3.7508,-12.59804,-117.79857,4.05774,13.39394,22.86797,-30.68156,325d6b16-5804-47f2-879a-07f5a8046046,09a40e25-d9f5-4ff6-8f16-977d86eae17e,79.56618,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,fa82da03-3e75-4f61-8d20-ff77e36c1c8d,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
288,2026-06-23,14:39:53.85,"Hughes, Carter",1000504457,Right,,,,,,Fastball,Live,,79.63078,1.776280328,-5.059608013,2133.344545,198.6657908,12:30,5.44323,2.12965,6.17661,-26.42306,17.55634,5.96912,4.88842,-2.05702,72.1496,-3.220576166,-3.933604803,0.4773050941,-4.76297,9.05233,-1.75002,50,5.56434,10.05697,-115.43047,2.87258,-6.38453,22.78924,-20.03984,c0fcbd5d-bc14-49fb-b232-7ffbbd8617f2,09a40e25-d9f5-4ff6-8f16-977d86eae17e,78.96928,Pitching,23360159,,,,,,,,,,,,,,,,,,,,43.07651897,1558.284958,0.7304422354,,c13c9c8a-6acc-41d2-b17d-46ba9af8f2da,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
289,2026-06-23,14:40:05.08,"Hughes, Carter",1000504457,Right,,,,,,Fastball,Live,,79.07853,0.05550057198,-2.638851571,2230.661176,205.1069053,12:45,5.36548,2.18364,5.8196,-29.45529,15.1077,7.10428,2.96253,0.32084,72.52143,-5.456958069,-1.306599217,0.4804614418,-4.53397,8.10718,-1.9722,50,5.35255,5.09303,-115.01466,-0.75048,-6.08884,20.82082,-21.28663,3a79d487-73a2-4271-ac13-74da22229b50,09a40e25-d9f5-4ff6-8f16-977d86eae17e,78.4505,Pitching,23360159,,,,,,,,,,,,,,,,,,,,44.76753983,1583.702122,0.7099698239,,9f06f87e-49b7-4d37-803d-4890f8312079,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
290,2026-06-23,14:40:17.51,"Hughes, Carter",1000504457,Right,,,,,,Fastball,Live,,78.62659,0.7982645137,-1.852338029,2221.563119,195.7864355,12:30,5.41129,1.81137,5.71394,-29.0772,16.01281,4.54022,3.73217,0.46376,72.24973,-4.630857239,-1.003395754,0.4832941813,-2.91368,8.36069,-1.65944,50,5.45998,3.5653,-114.41595,0.7305,-3.88499,19.95343,-21.02624,560b1ea9-30bb-4600-b63e-359f13495bc4,09a40e25-d9f5-4ff6-8f16-977d86eae17e,77.99067,Pitching,23360159,,,,,,,,,,,,,,,,,,,214.552778,54.33541179,1295.258361,0.5830391898,1:15,95f7d54a-27f4-4af6-be01-8032d909a706,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
291,2026-06-23,14:40:31.44,"Hughes, Carter",1000504457,Right,,,,,,Fastball,Live,,79.26288,-0.2171856541,-4.177189156,2242.115082,235.0478562,1:45,5.43628,2.02953,6.05136,-35.30265,9.16125,13.18969,2.29284,-0.74443,72.17566,-6.868171158,-1.685932602,0.4799269965,-8.41087,5.04242,-1.71179,50,5.40044,8.03658,-115.06871,-1.42091,-11.2013,22.69109,-25.45873,1c043272-9abf-4ade-b0d0-bed169696cff,09a40e25-d9f5-4ff6-8f16-977d86eae17e,78.53786,Pitching,23360159,,,,,,,,,,,,,,,,,,,,45.91338996,1559.940251,0.6957449523,,b30e9ae6-213c-4c8e-8e1d-ea14a772b02f,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
292,2026-06-23,14:40:43.49,"Hughes, Carter",1000504457,Right,,,,,,Fastball,Live,,78.6754,2.794293495,0.7692693479,2213.494942,213.9043863,1:15,5.299,2.21776,5.16848,-29.96196,16.45911,11.07086,5.43383,3.86423,71.51891,-2.773377387,2.82722056,0.4903757736,-5.60299,7.85677,-2.29761,50,5.53677,-1.89034,-114.23875,4.61162,-7.3829,21.61396,-21.82141,80c85a5e-b3ea-427e-ba01-5b9db7666ef7,09a40e25-d9f5-4ff6-8f16-977d86eae17e,76.8644,Pitching,23360159,,,,,,,,,,,,,,,,,,,,52.85068634,1336.716831,0.6038942334,,dca75fdd-ea52-4584-b56f-989fd8bad422,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
293,2026-06-23,14:41:17.38,"Hughes, Carter",1000504457,Right,,,,,,Fastball,Live,,78.69335,0.836987862,-1.921821309,2218.987287,179.813881,12:00,5.58349,1.8476,4.99838,-28.25366,19.12437,-0.06228,4.01959,0.02765,70.48005,-4.438430563,-1.933463236,0.4954044302,-0.61352,9.76173,-1.66299,50,5.64185,3.83215,-114.1457,0.74878,-0.79336,24.9041,-19.55087,a4b16a0c-b642-43bf-bf45-67a10012c8fc,09a40e25-d9f5-4ff6-8f16-977d86eae17e,76.08418,Pitching,23360159,,,,,,,,,,,,,,,,,,,194.2944058,44.30749691,1587.910282,0.7156013428,12:30,f655afbb-84a9-41a7-9171-07443ff5161e,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
294,2026-06-23,14:42:19.99,"Hughes, Carter",1000504457,Right,,,,,,Fastball,Live,,78.55591,-2.506530807,-4.26847958,2202.53023,200.7570404,12:45,5.14287,2.22469,5.9796,-29.26324,16.01371,6.08717,0.37324,-1.23146,72.06099,-7.972293596,-3.124848822,0.4842950279,-4.50058,9.37658,-1.89077,50,4.92827,8.33379,-113.94742,-5.82362,-5.90887,21.21321,-19.86342,fb4d1263-7e6e-4f63-9167-b3833a7324a1,09a40e25-d9f5-4ff6-8f16-977d86eae17e,77.8295,Pitching,23360159,,,,,,,,,,,,,,,,,,,,51.2806522,1377.696223,0.6255061586,,811a82bb-cf75-4244-a59e-9b2bb360062e,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
295,2026-06-23,14:42:29.57,"Hughes, Carter",1000504457,Right,,,,,,Fastball,Live,,77.98216,-0.605295484,-2.453838127,2211.269333,192.7116363,12:30,5.37118,2.1125,6.2306,-26.87256,18.83643,4.26083,2.57293,0.20269,70.58212,-5.706330034,-1.642800716,0.4866001096,-3.10759,10.50694,-1.93171,50,5.31275,4.74681,-113.39184,-1.90831,-3.99409,23.21711,-18.66979,fbf9d492-d153-4ddc-98b1-434fc8ff4c03,09a40e25-d9f5-4ff6-8f16-977d86eae17e,77.46081,Pitching,23360159,,,,,,,,,,,,,,,,,,,,48.27584903,1471.699279,0.665545014,,b9e14cea-364b-4d64-86b3-1153091125cc,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
296,2026-06-23,14:42:41.38,"Hughes, Carter",1000504457,Right,,,,,,Slider,Live,,69.8247,-0.01861624702,-3.910314679,2151.399824,78.81254492,8:45,5.12585,1.88561,5.64273,-60.56571,-2.66774,-13.27384,0.06131,-2.87333,65.02576,-11.16200732,-6.378993605,0.5476499816,5.99494,-1.42126,-1.54529,50,5.08596,7.28106,-101.37087,-1.63892,6.2301,16.76871,-33.65106,88d7f759-22e6-46f8-8b48-bc8a2d905489,09a40e25-d9f5-4ff6-8f16-977d86eae17e,68.82578,Pitching,23360159,,,,,,,,,,,,,,,,,,,61.66988242,70.86757245,705.1270083,0.3277526569,8:00,2e76f8a5-fafa-47fb-b693-961a85d1e3d2,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
297,2026-06-23,14:43:08.74,"Hughes, Carter",1000504457,Right,,,,,,Slider,Live,,71.69953,0.287682882,-4.462131819,2184.085903,53.67067128,7:45,5.13236,2.12022,5.00539,-60.99612,-4.38701,-5.9226,0.3217,-2.59329,66.18407,-10.86380944,-5.55444432,0.5415201218,1.77859,-2.38146,-1.68688,50,5.112,8.28296,-103.87122,-1.30178,1.93133,18.38631,-34.76002,50dfebce-ce7b-411f-835a-22407165701d,09a40e25-d9f5-4ff6-8f16-977d86eae17e,69.60487,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,a3e87295-b810-4f81-8062-ca2fee2a8678,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
298,2026-06-23,14:43:56.54,"Hughes, Carter",1000504457,Right,,,,,,Slider,Live,,69.72949,3.594159822,0.2545793075,1948.878187,87.73507055,9:00,5.16415,1.70454,4.78386,-60.27694,-0.42047,-9.28525,3.5517,1.17203,63.94365,-7.476203783,-1.458107073,0.5568355129,4.8836,-1.20918,-1.72203,50,5.47187,-0.16871,-101.14731,4.53104,5.06371,16.36226,-33.42782,66874317-5c17-4282-a1e9-d2ca60831969,09a40e25-d9f5-4ff6-8f16-977d86eae17e,67.69044,Pitching,23360159,,,,,,,,,,,,,,,,,,,50.81648165,58.91263492,1006.292516,0.5163444914,7:45,50343e18-b07b-479d-8197-8ad9075f88fa,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
299,2026-06-23,14:44:12.38,"Hughes, Carter",1000504457,Right,,,,,,Slider,Live,,68.72427,2.918946085,-2.089286772,2023.957335,93.51869522,9:00,5.0485,2.03682,5.08932,-60.4112,1.074,-17.75229,2.76912,-1.41225,62.7942,-8.246970346,-5.384501132,0.5643606096,8.68817,-0.33027,-1.82592,50,5.27837,4.13737,-99.65439,3.37683,8.65244,17.46099,-32.50296,49aed6be-0ce5-49c5-a2d1-f44b60f22796,09a40e25-d9f5-4ff6-8f16-977d86eae17e,66.78786,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,fc61d4be-41cd-457e-af15-84eb9d636ef2,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
300,2026-06-23,14:44:23.57,"Hughes, Carter",1000504457,Right,,,,,,Fastball,Live,,79.34058,2.211275538,-2.24742459,2253.432095,197.8562965,12:30,5.48293,1.67341,5.92411,-24.43312,20.23387,6.53367,5.50102,0.1317,71.55023,-2.411083725,-1.011175354,0.4810217526,-4.23408,10.2692,-1.49756,50,5.64596,4.33721,-115.25641,3.75814,-5.63301,23.61422,-18.51193,02bedb7a-a061-481e-82b2-26a1815e1b38,09a40e25-d9f5-4ff6-8f16-977d86eae17e,78.35912,Pitching,23360159,,,,,,,,,,,,,,,,,,,,44.44689116,1608.724795,0.7138998324,,52068d19-a432-4129-aa98-44d3f4cc2da0,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
301,2026-06-23,14:44:40.28,"Hughes, Carter",1000504457,Right,,,,,,Fastball,Live,,77.23477,-1.62239564,-3.578434112,2270.649975,199.4514301,12:45,5.29063,2.12157,,-36.03212,12.00038,4.2562,0.75909,-0.8928,71.04246,-8.256015321,-2.789763249,0.4988144452,-3.22651,6.76289,-1.79391,50,5.11385,6.87432,-112.0673,-4.31484,-4.10692,20.08347,-23.56577,61ae4abf-6e80-433f-a313-65444e89343d,09a40e25-d9f5-4ff6-8f16-977d86eae17e,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,54.45289056,1320.092629,0.5813721372,,e8e25f2a-7b98-4d64-8e6c-fa22c6d2adf1,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
302,2026-06-23,14:45:15.83,"Hughes, Carter",1000504457,Right,,,,,,Fastball,Live,,79.27181,0.1299600885,-2.685043502,2277.987475,203.1760021,12:45,5.32166,2.09368,,-33.98495,14.1964,6.10171,2.61513,0.00921,72.15643,-6.019934199,-1.578017586,0.4995867277,-3.82934,7.07975,-1.78603,50,5.29863,5.15033,-114.86667,-1.05691,-5.1007,21.88098,-22.74381,cabc7f9a-f2d2-4f71-a6cb-9547e742ac1b,09a40e25-d9f5-4ff6-8f16-977d86eae17e,,Pitching,23360159,,,,,,,,,,,,,,,,,,,174.4221118,46.187884,1577.041126,0.6922957847,11:45,9b7e1025-4858-4f96-808d-1dc7f11ebb8d,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
303,2026-06-23,14:45:43.92,"Hughes, Carter",1000504457,Right,,,,,,Splitter,Live,,74.24708,-1.125649025,-3.399337938,1617.640177,212.4623355,1:00,5.27025,2.16237,5.81952,-40.96707,10.21808,6.53274,0.80794,-0.457,67.79333,-8.789074766,-2.168490745,0.5149242874,-4.56044,5.85344,-1.88826,50,5.15408,6.22587,-107.80224,-3.2351,-5.31654,20.37353,-25.35013,9136aaf8-62f1-40a3-b8c9-e45bf1088721,09a40e25-d9f5-4ff6-8f16-977d86eae17e,73.19996,Pitching,23360159,,,,,,,,,,,,,,,,,,,,52.94817925,974.688216,0.602537097,,7cd3256e-ea31-47ea-9d01-90fb1f6f98ae,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
304,2026-06-23,14:46:36.84,"Hughes, Carter",1000504457,Right,,,,,,Splitter,Live,,74.99847,0.421480958,-0.8273339048,1821.362247,235.7248658,1:45,5.31113,1.95605,5.9504,-41.4735,8.092,11.93693,2.2459,2.18354,68.58473,-7.372436666,1.428030765,0.5067119647,-6.70447,4.25559,-1.89705,50,5.32139,1.25444,-109.14299,-0.31461,-8.04078,20.23819,-27.07025,d464dff7-5a9f-4f1e-bb51-5f59a2ea3fd8,09a40e25-d9f5-4ff6-8f16-977d86eae17e,74.38632,Pitching,23360159,,,,,,,,,,,,,,,,,,,,53.7342323,1077.393248,0.5915315582,,3dc0e8fe-7d88-482e-96b9-ba0262e26823,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
305,2026-06-23,14:47:06.40,"Hughes, Carter",1000504457,Right,,,,,,Splitter,Live,,78.36601,-0.3346015867,-2.3419889,1625.796452,223.4849952,1:30,5.36964,1.89371,5.47894,-35.75693,10.42172,9.92706,2.07659,0.52869,71.68653,-6.989755709,-0.4859620982,0.4890936231,-5.94825,5.63781,-1.69507,50,5.3163,4.35464,-113.89786,-1.75917,-7.79314,21.43509,-24.78764,dd0ccede-30d5-43a0-ada5-b56f8be209bd,09a40e25-d9f5-4ff6-8f16-977d86eae17e,77.0659,Pitching,23360159,,,,,,,,,,,,,,,,,,,,41.15582314,1224.098819,0.7529225557,,565543e5-f708-4132-ad8a-826d49028744,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
306,2026-06-23,14:48:10.07,"Hughes, Carter",1000504457,Right,,,,,,ChangeUp,Live,,72.67732,1.849110841,-2.087800016,1272.823678,238.6408625,2:00,5.27567,2.10434,5.28395,-47.74887,6.68119,11.06054,3.03459,1.06483,66.06498,-7.042903894,-0.02027871333,0.5309954762,-6.48314,2.97297,-1.92215,50,5.40998,3.52479,-105.51235,2.01998,-7.24532,19.4031,-28.85157,edff0e02-0884-482e-a2c0-485ed13fbf92,09a40e25-d9f5-4ff6-8f16-977d86eae17e,70.98448,Pitching,23360159,,,,,,,,,,,,,,,,,,,,55.79260424,715.5689126,0.562190133,,ac22ff02-8b4b-4198-8be0-decbefb1e9c1,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
307,2026-06-23,14:48:39.11,"Hughes, Carter",1000504457,Right,,,,,,ChangeUp,Live,,72.44395,-0.5973022315,-3.493824538,1372.827758,184.3452304,12:15,5.70971,1.42434,5.79002,-38.36179,15.73952,1.2015,1.95628,-1.72925,65.68126,-7.799275424,-3.267164473,0.5293894572,-1.77374,8.68213,-1.13757,50,5.63785,6.38748,-105.14124,-2.11548,-1.95566,20.32832,-22.60143,2c7c12d0-597a-4234-9e3e-4a5988dff05c,09a40e25-d9f5-4ff6-8f16-977d86eae17e,71.19983,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,1580103c-5490-4669-a28b-498abf11c311,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
308,2026-06-23,14:49:10.49,"Hughes, Carter",1000504457,Right,,,,,,ChangeUp,Live,,74.07581,-0.8326137542,-2.544953915,1514.575465,238.169323,2:00,5.55865,1.63144,5.47846,-45.34109,6.42599,10.41958,1.00044,0.11722,68.04624,-9.240439611,-0.5959349333,0.5178431403,-6.27917,3.65935,-1.41529,50,5.45522,4.48287,-107.62646,-2.87466,-7.3364,19.35946,-27.89857,1f5a02f7-f0d3-4e8e-8c5d-d62f541e06de,09a40e25-d9f5-4ff6-8f16-977d86eae17e,72.78737,Pitching,23360159,,,,,,,,,,,,,,,,,,,,52.95998969,912.3387193,0.6023725728,,10638b64-0f5e-4c8b-a02c-3c49ce248e5e,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
309,2026-06-23,14:49:30.25,"Hughes, Carter",1000504457,Right,,,,,,ChangeUp,Live,,74.12837,2.017151343,-2.620676615,1656.381098,213.3843372,1:00,5.51109,1.83634,5.60834,-37.64147,14.61945,9.67714,4.25964,0.1952,66.40858,-5.087620371,-0.7915789289,0.5203073278,-6.07721,7.16362,-1.61861,50,5.65977,4.65244,-107.53698,2.74252,-6.97233,22.16826,-23.95529,57ad42b7-a396-44c2-9a95-1032e1f6deee,09a40e25-d9f5-4ff6-8f16-977d86eae17e,72.44264,Pitching,23360159,,,,,,,,,,,,,,,,,,,210.1598313,50.97195173,1043.024429,0.6297007555,1:00,c5cd6db4-61c3-4353-ac4b-41d10a9da2c3,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
310,2026-06-23,14:49:54.95,"Hughes, Carter",1000504457,Right,,,,,,ChangeUp,Live,,72.64151,1.824191194,-1.126172878,1583.253985,185.182584,12:15,5.32545,2.08313,5.70356,-39.93249,13.70992,1.24724,3.69812,1.13775,65.82403,-5.686389728,-0.8910262109,0.5271394903,-1.01761,6.80056,-1.98963,50,5.4537,2.04151,-105.57287,2.27976,-1.13632,19.75013,-24.58015,5522e5b2-3262-4e64-b25e-9706decb2c0c,09a40e25-d9f5-4ff6-8f16-977d86eae17e,71.50373,Pitching,23360159,,,,,,,,,,,,,,,,,,,,55.5828201,894.8779273,0.5652143848,,cdbd0873-e544-4d1f-bab9-e87434660f11,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
311,2026-06-23,14:50:26.09,"Hughes, Carter",1000504457,Right,,,,,,Slider,Live,,68.79996,3.098408644,-1.663318582,2143.828825,80.19007055,8:45,5.23488,2.00689,4.84499,-64.51494,-2.37536,-13.54695,2.79573,-0.69698,62.59009,-8.805363167,-4.176513418,0.5673558852,6.53649,-2.22313,-1.83155,50,5.48788,3.29083,-99.6981,3.5143,6.49007,18.04981,-34.38139,d3701b92-1fba-4e99-9b92-a1454d334324,09a40e25-d9f5-4ff6-8f16-977d86eae17e,66.43527,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,72c1756d-6aa3-42a1-9ca0-e95916ec83cd,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
